benefit_id,card_id,row_type,benefit_group,benefit_title,benefit_summary,benefit_content,category,category_id,on_offline,benefit_type,benefit_value,benefit_unit,target_merchants,excluded_merchants,performance_level,performance_min,performance_max,min_amount,max_count,max_limit,max_limit_unit,updated_at,benefit_main_title
395,AAP1483,상세혜택,CGV·롯데시네마 할인,서비스안내,"CGV및 롯데시네마 영화 티켓10,000원 이상 결제 시5,000원 결제일할인(청구할인)","CGV및 롯데시네마 영화 티켓10,000원 이상 결제 시5,000원 결제일할인(청구할인)",백화점/아울렛/면세점,4,Offline,할인,10000,원,롯데,,,,,,,,,2026-04-30 23:10:10,"CGV·롯데시네마 5,000원 결제일할인"
396,AAP1483,상세혜택,CGV·롯데시네마 할인,이용조건,전월 일시불 및 할부 이용금액30만원 이상 시 제공,전월 일시불 및 할부 이용금액30만원 이상 시 제공,,,Offline,,300000,원,,,,,,,,,,2026-04-30 23:10:10,"CGV·롯데시네마 5,000원 결제일할인"
397,AAP1483,상세혜택,CGV·롯데시네마 할인,이용조건,발급월+1개월까지는 전월 이용금액에 관계없이 제공(연12회 이용한도에 포함),발급월+1개월까지는 전월 이용금액에 관계없이 제공(연12회 이용한도에 포함),,,Offline,,,,,,,,,,12,,,2026-04-30 23:10:10,"CGV·롯데시네마 5,000원 결제일할인"
398,AAP1483,상세혜택,CGV·롯데시네마 할인,이용조건,"통합 일 1회, 월 2회, 연12회 제공(연 기준 :1.1~12.31)","통합 일 1회, 월 2회, 연12회 제공(연 기준 :1.1~12.31)",,,Offline,,,,,,,,,,2,,,2026-04-30 23:10:10,"CGV·롯데시네마 5,000원 결제일할인"
399,AAP1483,유의사항,CGV·롯데시네마 할인,유의사항,"현장 결제, 공식 홈페이지 및 앱을 통한 온라인 예매 시 제공됩니다.","현장 결제, 공식 홈페이지 및 앱을 통한 온라인 예매 시 제공됩니다.",,,,,,,,,,,,,,,,2026-04-30 23:10:10,"CGV·롯데시네마 5,000원 결제일할인"
400,AAP1483,유의사항,CGV·롯데시네마 할인,유의사항,예매 대행 사이트 이용 시 할인은 적용되지 않습니다.,예매 대행 사이트 이용 시 할인은 적용되지 않습니다.,,,,,,,,,,,,,,,,2026-04-30 23:10:10,"CGV·롯데시네마 5,000원 결제일할인"
401,AAP1483,유의사항,CGV·롯데시네마 할인,유의사항,해당 카드 이용 시 카드 혜택 외 삼성카드의 다른 할인 및 적립 혜택은 제공되지 않습니다.,해당 카드 이용 시 카드 혜택 외 삼성카드의 다른 할인 및 적립 혜택은 제공되지 않습니다.,,,,,,,,,,,,,,,,2026-04-30 23:10:10,"CGV·롯데시네마 5,000원 결제일할인"
402,AAP1483,유의사항,CGV·롯데시네마 할인,유의사항,할인이 적용된 이용금액에 대해서는 포인트가 적립되지 않습니다.,할인이 적용된 이용금액에 대해서는 포인트가 적립되지 않습니다.,,,,,,,,,,,,,,,,2026-04-30 23:10:10,"CGV·롯데시네마 5,000원 결제일할인"
403,AAP1483,유의사항,CGV·롯데시네마 할인,유의사항,무이자할부 이용 시 할인 혜택은 적용되지 않습니다.,무이자할부 이용 시 할인 혜택은 적용되지 않습니다.,,,,,,,,,,,,,,,,2026-04-30 23:10:10,"CGV·롯데시네마 5,000원 결제일할인"
404,AAP1483,유의사항,CGV·롯데시네마 할인,유의사항,"전월 이용금액 산정 시, 할인 혜택이 적용된 이용금액(할인금액이 포함된 총 금액), 국세/지방세/공과금, 아파트 관리비, 대학 등록금, 대중교통, 택시, 상품권 구매, 선불카드 충전건은 제외됩니다.","전월 이용금액 산정 시, 할인 혜택이 적용된 이용금액(할인금액이 포함된 총 금액), 국세/지방세/공과금, 아파트 관리비, 대학 등록금, 대중교통, 택시, 상품권 구매, 선불카드 충전건은 제외됩니다.",,,,,,,,,,,,,,,,2026-04-30 23:10:10,"CGV·롯데시네마 5,000원 결제일할인"
405,AAP1483,주요혜택,해외 적립,해외 적립,해외 적립,해외 적립,해외,19,Both,,,,해외,,,,,,,,,2026-04-30 23:10:10,해외 1.3% 빅포인트 적립
406,AAP1483,상세혜택,해외 적립,서비스안내,"전월 이용금액에 관계없이, 적립한도 없이 해외 가맹점 및 해외 직접구매 이용건 1.3% 빅포인트 적립","전월 이용금액에 관계없이, 적립한도 없이 해외 가맹점 및 해외 직접구매 이용건 1.3% 빅포인트 적립",해외,19,Both,포인트적립,3,%,해외,,,,,,,,,2026-04-30 23:10:10,해외 1.3% 빅포인트 적립
407,AAP1483,상세혜택,해외 적립,적립 제외 대상,"법인공용카드, 무이자할부, 다이어트할부, 삼성카드 할인이 적용된 일시불 및 할부 이용금액, 고용/산재보험 및 장애인 고용부담금, 국세/지방세/공과금, 대학 등록금, 대중교통, 택시, 고속버스(차내 단말기 및 고속버스","법인공용카드, 무이자할부, 다이어트할부, 삼성카드 할인이 적용된 일시불 및 할부 이용금액, 고용/산재보험 및 장애인 고용부담금, 국세/지방세/공과금, 대학 등록금, 대중교통, 택시, 고속버스(차내 단말기 및 고속버스 앱 결제), 고속도로 통행요금, 모바일 티머니, 선불카드 충전(삼성유포인트카드, 삼성전자 멤버십 BLUE 삼성선불카드, 삼성올앳카드 등), 이마트 이클럽, 문자알림서비스, 스마트오토서비스 이용금액은 제외","슈퍼마켓/생활잡화, 대중교통/택시","3, 5",Both,할인,,,"이마트,대중교통,택시",,,,,,,,,2026-04-30 23:10:10,해외 1.3% 빅포인트 적립
408,AAP1483,유의사항,해외 적립,유의사항,해외겸용카드에 한해 제공됩니다.,해외겸용카드에 한해 제공됩니다.,,,,,,,,,,,,,,,,2026-04-30 23:10:10,해외 1.3% 빅포인트 적립
409,AAP1483,유의사항,해외 적립,유의사항,해외 이용 시 별도의 수수료가 부과됩니다.자세한 내용은 연회비 안내 페이지 내 유의사항에서 확인 바랍니다.,해외 이용 시 별도의 수수료가 부과됩니다.자세한 내용은 연회비 안내 페이지 내 유의사항에서 확인 바랍니다.,,,,,,,,,,,,,,,,2026-04-30 23:10:10,해외 1.3% 빅포인트 적립
410,AAP1483,유의사항,해외 적립,유의사항,보너스클럽 이용 시 보너스포인트와 빅포인트 중 높은 적립률의 포인트가 적립됩니다.,보너스클럽 이용 시 보너스포인트와 빅포인트 중 높은 적립률의 포인트가 적립됩니다.,,,,,,,,,,,,,,,,2026-04-30 23:10:10,해외 1.3% 빅포인트 적립
411,AAP1483,유의사항,해외 적립,유의사항,"적립된 빅포인트는 보너스포인트, 서비스포인트, 멤버십리워즈와 합산하여 사용하실 수 있습니다.","적립된 빅포인트는 보너스포인트, 서비스포인트, 멤버십리워즈와 합산하여 사용하실 수 있습니다.",,,,,,,,,,,,,,,,2026-04-30 23:10:10,해외 1.3% 빅포인트 적립
412,AAP1483,유의사항,해외 적립,유의사항,"빅포인트의 유효기간은 5년으로, 유효기간 만료 시 월 단위로 자동 소멸됩니다.","빅포인트의 유효기간은 5년으로, 유효기간 만료 시 월 단위로 자동 소멸됩니다.",,,,,,,,,,,,,,,,2026-04-30 23:10:10,해외 1.3% 빅포인트 적립
413,AAP1483,연회비,연회비,본인 연회비,"해외겸용 (Mastercard) 총 연회비 10,000원","해외겸용 (Mastercard) 총 연회비 10,000원",,,,,10000,원,,,,,,,,,,2026-04-30 23:10:10,본인 연회비
414,AAP1483,연회비,연회비,본인 연회비,"국내전용 총 연회비 10,000원","국내전용 총 연회비 10,000원",,,,,10000,원,,,,,,,,,,2026-04-30 23:10:10,본인 연회비
415,AAP1483,연회비,연회비,본인 연회비,"해외겸용 (Mastercard) 기본 연회비 7,000원","해외겸용 (Mastercard) 기본 연회비 7,000원",,,,,7000,원,,,,,,,,,,2026-04-30 23:10:10,본인 연회비
416,AAP1483,연회비,연회비,본인 연회비,"국내전용 기본 연회비 7,000원","국내전용 기본 연회비 7,000원",,,,,7000,원,,,,,,,,,,2026-04-30 23:10:10,본인 연회비
417,AAP1483,연회비,연회비,본인 연회비,"해외겸용 (Mastercard) 제휴 연회비 3,000원","해외겸용 (Mastercard) 제휴 연회비 3,000원",,,,,3000,원,,,,,,,,,,2026-04-30 23:10:10,본인 연회비
418,AAP1483,연회비,연회비,본인 연회비,"국내전용 제휴 연회비 3,000원","국내전용 제휴 연회비 3,000원",,,,,3000,원,,,,,,,,,,2026-04-30 23:10:10,본인 연회비
419,AAP1483,연회비,연회비,가족 연회비,가족카드 없음,가족카드 없음,,,,,,,,,,,,,,,,2026-04-30 23:10:10,가족 연회비
420,AAP1483,유의사항,연회비,연회비 유의사항,연회비는 카드 발급일(발급 첫 해에는 카드 사용등록일)을 기준으로 매년 청구됩니다.예외기준카드 발급일(발급 첫 해에는 카드 사용등록일)에 연회비가 청구되지 않은 경우 최초 이용일자 기준으로 해당 결제일에 청구됩니다.,"연회비는 카드 발급일(발급 첫 해에는 카드 사용등록일)을 기준으로 매년 청구됩니다.예외기준카드 발급일(발급 첫 해에는 카드 사용등록일)에 연회비가 청구되지 않은 경우 최초 이용일자 기준으로 해당 결제일에 청구됩니다.매년 카드발급일을 기준으로 직전1년 이내 실적이 없는 경우 연회비는 청구되지 않습니다.재발급, 갱신 시에는 이전 카드의 카드 발급일을 기준으로 연회비가 청구됩니다.",,,,,,,,,,,,,,,,2026-04-30 23:10:10,연회비 유의사항
421,AAP1483,유의사항,연회비,연회비 유의사항,예외기준카드 발급일(발급 첫 해에는 카드 사용등록일)에 연회비가 청구되지 않은 경우 최초 이용일자 기준으로 해당 결제일에 청구됩니다.매년 카드발급일을 기준으로 직전1년 이내 실적이 없는 경우 연회비는 청구되지 않습니,"예외기준카드 발급일(발급 첫 해에는 카드 사용등록일)에 연회비가 청구되지 않은 경우 최초 이용일자 기준으로 해당 결제일에 청구됩니다.매년 카드발급일을 기준으로 직전1년 이내 실적이 없는 경우 연회비는 청구되지 않습니다.재발급, 갱신 시에는 이전 카드의 카드 발급일을 기준으로 연회비가 청구됩니다.",,,,,,,,,,,,,,,,2026-04-30 23:10:10,연회비 유의사항
422,AAP1483,유의사항,연회비,연회비 유의사항,카드 발급일(발급 첫 해에는 카드 사용등록일)에 연회비가 청구되지 않은 경우 최초 이용일자 기준으로 해당 결제일에 청구됩니다.,카드 발급일(발급 첫 해에는 카드 사용등록일)에 연회비가 청구되지 않은 경우 최초 이용일자 기준으로 해당 결제일에 청구됩니다.,,,,,,,,,,,,,,,,2026-04-30 23:10:10,연회비 유의사항
423,AAP1483,유의사항,연회비,연회비 유의사항,매년 카드발급일을 기준으로 직전1년 이내 실적이 없는 경우 연회비는 청구되지 않습니다.,매년 카드발급일을 기준으로 직전1년 이내 실적이 없는 경우 연회비는 청구되지 않습니다.,,,,,,,,,,,,,,,,2026-04-30 23:10:10,연회비 유의사항
424,AAP1483,유의사항,연회비,연회비 유의사항,"재발급, 갱신 시에는 이전 카드의 카드 발급일을 기준으로 연회비가 청구됩니다.","재발급, 갱신 시에는 이전 카드의 카드 발급일을 기준으로 연회비가 청구됩니다.",,,,,,,,,,,,,,,,2026-04-30 23:10:10,연회비 유의사항
425,AAP1483,유의사항,연회비,연회비 유의사항,연회비는 기본 연회비와 제휴 연회비로 구분됩니다.,연회비는 기본 연회비와 제휴 연회비로 구분됩니다.,,,,,,,,,,,,,,,,2026-04-30 23:10:10,연회비 유의사항
426,AAP1483,유의사항,연회비,연회비 유의사항,해당 카드 연회비(기본 연회비+제휴 연회비)는 카드별로 청구됩니다.,해당 카드 연회비(기본 연회비+제휴 연회비)는 카드별로 청구됩니다.,,,,,,,,,,,,,,,,2026-04-30 23:10:10,연회비 유의사항
427,AAP1483,유의사항,연회비,연회비 유의사항,"카드 중도 해지 시, 연회비 반환 금액은 회원이 카드사와 계약을 해지한 날부터 일 단위로 나누어 계산(카드 이용이 가능하게 된 날을 기준으로 계산)하여 반환됩니다. 카드의 발행, 배송 등 카드 발급에 소요된 비용(신","카드 중도 해지 시, 연회비 반환 금액은 회원이 카드사와 계약을 해지한 날부터 일 단위로 나누어 계산(카드 이용이 가능하게 된 날을 기준으로 계산)하여 반환됩니다. 카드의 발행, 배송 등 카드 발급에 소요된 비용(신규 가입연도에 해당)은 반환 금액에서 제외되며, 제휴 연회비가 있는 경우에는 카드 이용 시 제공되는 추가적인 혜택 등 부가 서비스 제공에 소요된 비용이 추가적으로 반환 금액에서 제외됩니다.",,,,,,,,,,,,,,,,2026-04-30 23:10:10,연회비 유의사항
428,AAP1483,유의사항,연회비,연회비 유의사항,연회비 반환 금액은 계약을 해지한 날로부터10일(영업일 기준) 이내에 반환해 드립니다. 부가 서비스 제공 내역 확인에 시간이 소요되는 등 불가피한 사유가 있을 때에는 계약을 해지한 날로부터 3개월 이내에 반환됩니다.,연회비 반환 금액은 계약을 해지한 날로부터10일(영업일 기준) 이내에 반환해 드립니다. 부가 서비스 제공 내역 확인에 시간이 소요되는 등 불가피한 사유가 있을 때에는 계약을 해지한 날로부터 3개월 이내에 반환됩니다.,,,,,,,,,,,,,,,,2026-04-30 23:10:10,연회비 유의사항
429,AAP1483,유의사항,연회비,연회비 유의사항,"해외에서 카드 결제 시, 현지 통화가 아닌 원화로 결제하는 경우 해외원화결제서비스(DCC) 수수료가 추가로 발생할 수 있으므로 유의하시기 바랍니다.해외원화결제서비스(DCC) 차단방법 : 홈페이지(PC) 또는 앱 → ","해외에서 카드 결제 시, 현지 통화가 아닌 원화로 결제하는 경우 해외원화결제서비스(DCC) 수수료가 추가로 발생할 수 있으므로 유의하시기 바랍니다.해외원화결제서비스(DCC) 차단방법 : 홈페이지(PC) 또는 앱 → 전체메뉴 → 고객센터 → 해외 이용 → 해외 이용 잠금 서비스",,,,,,,,,,,,,,,,2026-04-30 23:10:10,연회비 유의사항
430,AAP1483,유의사항,연회비,연회비 유의사항,해외원화결제서비스(DCC) 차단방법 : 홈페이지(PC) 또는 앱 → 전체메뉴 → 고객센터 → 해외 이용 → 해외 이용 잠금 서비스,해외원화결제서비스(DCC) 차단방법 : 홈페이지(PC) 또는 앱 → 전체메뉴 → 고객센터 → 해외 이용 → 해외 이용 잠금 서비스,,,,,,,,,,,,,,,,2026-04-30 23:10:10,연회비 유의사항
431,AAP1483,유의사항,연회비,연회비 유의사항,"해외 이용 시(해외 사이트 거래 포함) 미화(USD) 기준 거래미화금액에 접수일의 우리은행 최초 고시 전신환매도율을 적용한 후, 국제브랜드사가 부과하는 브랜드사수수료(Mastercard 1.0%)와 삼성카드가 부과하","해외 이용 시(해외 사이트 거래 포함) 미화(USD) 기준 거래미화금액에 접수일의 우리은행 최초 고시 전신환매도율을 적용한 후, 국제브랜드사가 부과하는 브랜드사수수료(Mastercard 1.0%)와 삼성카드가 부과하는 해외이용수수료(0.2%)를 합산하여 원화로 청구됩니다.브랜드사수수료의 경우 국제브랜드사 정책에 따라 변경될 수 있습니다.",,,,,,,,,,,,,,,,2026-04-30 23:10:10,연회비 유의사항
432,AAP1483,유의사항,연회비,연회비 유의사항,브랜드사수수료의 경우 국제브랜드사 정책에 따라 변경될 수 있습니다.,브랜드사수수료의 경우 국제브랜드사 정책에 따라 변경될 수 있습니다.,,,,,,,,,,,,,,,,2026-04-30 23:10:10,연회비 유의사항
433,AAP1483,유의사항,연회비,연회비 유의사항,해외 이용 시 청구금액 산출방법은 아래와 같습니다.해외 이용 시 청구금액 = (거래미화금액 × 전신환매도율①) + 브랜드사수수료② + 해외이용수수료③①전신환매도율 : 접수일의 우리은행 최초 고시 전신환매도율②브랜드사,해외 이용 시 청구금액 산출방법은 아래와 같습니다.해외 이용 시 청구금액 = (거래미화금액 × 전신환매도율①) + 브랜드사수수료② + 해외이용수수료③①전신환매도율 : 접수일의 우리은행 최초 고시 전신환매도율②브랜드사수수료 = (거래미화금액 × 국제브랜드 이용 수수료율 1.0%) × 전신환매도율③해외이용수수료 = (거래미화금액 × 해외서비스 수수료율 0.2%) × 전신환매도율,,,,,,,,,,,,,,,,2026-04-30 23:10:10,연회비 유의사항
434,AAP1483,유의사항,연회비,연회비 유의사항,해외 이용 시 청구금액 = (거래미화금액 × 전신환매도율①) + 브랜드사수수료② + 해외이용수수료③①전신환매도율 : 접수일의 우리은행 최초 고시 전신환매도율②브랜드사수수료 = (거래미화금액 × 국제브랜드 이용 수수료,해외 이용 시 청구금액 = (거래미화금액 × 전신환매도율①) + 브랜드사수수료② + 해외이용수수료③①전신환매도율 : 접수일의 우리은행 최초 고시 전신환매도율②브랜드사수수료 = (거래미화금액 × 국제브랜드 이용 수수료율 1.0%) × 전신환매도율③해외이용수수료 = (거래미화금액 × 해외서비스 수수료율 0.2%) × 전신환매도율,,,,,,,,,,,,,,,,2026-04-30 23:10:10,연회비 유의사항
435,AAP1452,주요혜택,컨택리스(비접촉) 결제 지원,컨택리스(비접촉) 결제 지원,컨택리스(비접촉) 결제 지원,컨택리스(비접촉) 결제 지원,,,,,,,,,,,,,,,,2026-04-30 23:10:13,컨택리스 결제 지원(해외겸용카드)
436,AAP1452,상세혜택,컨택리스(비접촉) 결제 지원,컨택리스 결제 지원(해외겸용카드),카드 플레이트에 위의 아이콘이 있으신가요?컨택리스 아이콘이 있는 가맹점이라면 단말기에 카드 터치만으로 결제 가능!카드를 삽입하거나 긁을 필요 없이 결제하세요.국내와 해외에서 어디서든 안전하고 편리하게 결제할 수 있어,카드 플레이트에 위의 아이콘이 있으신가요?컨택리스 아이콘이 있는 가맹점이라면 단말기에 카드 터치만으로 결제 가능!카드를 삽입하거나 긁을 필요 없이 결제하세요.국내와 해외에서 어디서든 안전하고 편리하게 결제할 수 있어요.,해외,19,,,,,해외,,,,,,,,,2026-04-30 23:10:13,컨택리스 결제 지원(해외겸용카드)
437,AAP1452,주요혜택,스카이패스마일리지 적립,스카이패스마일리지 적립,스카이패스마일리지 적립,스카이패스마일리지 적립,,,,마일리지적립,,,,,,,,,,,,2026-04-30 23:10:13,"1,000원당 스카이패스 1 마일리지 적립"
438,AAP1452,상세혜택,스카이패스마일리지 적립,서비스안내,"모든 가맹점 이용금액1,000원당 스카이패스 1 마일리지 기본 적립","모든 가맹점 이용금액1,000원당 스카이패스 1 마일리지 기본 적립",,,,,1000,원,,,,,,,,,,2026-04-30 23:10:13,"1,000원당 스카이패스 1 마일리지 적립"
439,AAP1452,상세혜택,스카이패스마일리지 적립,적립기준,"결제건당 삼성카드 접수금액 기준으로 마일리지 적립결제금액을1,000원으로 나눈 후 소수점 이하는 반올림하여 적립","결제건당 삼성카드 접수금액 기준으로 마일리지 적립결제금액을1,000원으로 나눈 후 소수점 이하는 반올림하여 적립",,,,마일리지적립,1000,원,,,,,,,,,,2026-04-30 23:10:13,"1,000원당 스카이패스 1 마일리지 적립"
440,AAP1452,상세혜택,스카이패스마일리지 적립,마일리지 적립 제외 대상,"빅포인트 적립 제외 대상, 삼성카드와 구매캐시백포인트 제공 계약을 체결한 일부 의약품/유류 구매한도 대금결제, 페이백서비스 등의 이용금액","빅포인트 적립 제외 대상, 삼성카드와 구매캐시백포인트 제공 계약을 체결한 일부 의약품/유류 구매한도 대금결제, 페이백서비스 등의 이용금액",페이/간편결제,10,,포인트적립,,,페이,,,,,,,,,2026-04-30 23:10:13,"1,000원당 스카이패스 1 마일리지 적립"
441,AAP1452,상세혜택,스카이패스마일리지 적립,마일리지 적립 제외 대상,"빅포인트 적립 제외 대상법인공용카드, 무이자할부, 다이어트할부, 삼성카드 할인이 적용된 일시불 및 할부 이용금액, 고용/산재보험 및 장애인 고용부담금, 국세/지방세/공과금, 대학 등록금, 대중교통, 택시, 고속버스(","빅포인트 적립 제외 대상법인공용카드, 무이자할부, 다이어트할부, 삼성카드 할인이 적용된 일시불 및 할부 이용금액, 고용/산재보험 및 장애인 고용부담금, 국세/지방세/공과금, 대학 등록금, 대중교통, 택시, 고속버스(차내 단말기 및 고속버스App결제), 고속도로 통행요금, 선불카드 충전(삼성유포인트카드, 삼성전자 멤버십BLUE삼성선불카드, 삼성올앳카드 등), 휴대폰알림서비스(S.InfoCare), 스마트오토서비스, 이마트 이클럽 등의 이용금액빅포인트 적립 제외 대상, 신규사업 등 삼성카드의 영업정책 및 기타 상황 변화에 따라 삼성카드가 정하여 홈페이지 등을 통해 사전에 게시하는 이용건","슈퍼마켓/생활잡화, 대중교통/택시, 페이/간편결제","3, 5, 10",Offline,포인트적립,,,"이마트,대중교통,택시,페이",,,,,,,,,2026-04-30 23:10:13,"1,000원당 스카이패스 1 마일리지 적립"
442,AAP1452,상세혜택,스카이패스마일리지 적립,마일리지 적립 제외 대상,해당 카드는 택시 이용 시에도 마일리지 적립,해당 카드는 택시 이용 시에도 마일리지 적립,대중교통/택시,5,,마일리지적립,,,택시,,,,,,,,,2026-04-30 23:10:13,"1,000원당 스카이패스 1 마일리지 적립"
443,AAP1452,유의사항,스카이패스마일리지 적립,유의사항,해외겸용카드로 해외 이용 시에도 기본 적립이 적용됩니다.해외 : 해외 가맹점 및 해외 직접구매 이용건,해외겸용카드로 해외 이용 시에도 기본 적립이 적용됩니다.해외 : 해외 가맹점 및 해외 직접구매 이용건,,,,,,,,,,,,,,,,2026-04-30 23:10:13,"1,000원당 스카이패스 1 마일리지 적립"
444,AAP1452,유의사항,스카이패스마일리지 적립,유의사항,결제건 접수 후 마일리지 적립까지 약10일(영업일 기준) 정도 소요됩니다.,결제건 접수 후 마일리지 적립까지 약10일(영업일 기준) 정도 소요됩니다.,,,,,,,,,,,,,,,,2026-04-30 23:10:13,"1,000원당 스카이패스 1 마일리지 적립"
445,AAP1452,유의사항,스카이패스마일리지 적립,유의사항,적립된 마일리지는 기존 스카이패스 마일리지와 합산하여 사용 가능합니다.,적립된 마일리지는 기존 스카이패스 마일리지와 합산하여 사용 가능합니다.,,,,,,,,,,,,,,,,2026-04-30 23:10:13,"1,000원당 스카이패스 1 마일리지 적립"
446,AAP1452,유의사항,스카이패스마일리지 적립,유의사항,적립된 마일리지의 사용방법 및 기준은 항공사 마일리지 사용 규정에 따릅니다.,적립된 마일리지의 사용방법 및 기준은 항공사 마일리지 사용 규정에 따릅니다.,,,,,,,,,,,,,,,,2026-04-30 23:10:13,"1,000원당 스카이패스 1 마일리지 적립"
447,AAP1452,유의사항,스카이패스마일리지 적립,유의사항,자세한 내용은 항공사 홈페이지를 확인 바랍니다.,자세한 내용은 항공사 홈페이지를 확인 바랍니다.,,,,,,,,,,,,,,,,2026-04-30 23:10:13,"1,000원당 스카이패스 1 마일리지 적립"
448,AAP1452,유의사항,스카이패스마일리지 적립,유의사항,삼성카드 가맹점 업종 분류 기준에 의한 등록 가맹점에 한합니다.,삼성카드 가맹점 업종 분류 기준에 의한 등록 가맹점에 한합니다.,,,,,,,,,,,,,,,,2026-04-30 23:10:13,"1,000원당 스카이패스 1 마일리지 적립"
449,AAP1452,주요혜택,스카이패스 마일리지 추가 적립,스카이패스 마일리지 추가 적립,스카이패스 마일리지 추가 적립,스카이패스 마일리지 추가 적립,,,,,,,,,,,,,,,,2026-04-30 23:10:13,"1,000원당 스카이패스 1 마일리지 추가 적립"
450,AAP1452,상세혜택,스카이패스 마일리지 추가 적립,서비스안내,"해외형 또는 국내형 선택 시 해당 옵션 적립처에 따라 1,000원당 스카이패스 2 마일리지 적립","해외형 또는 국내형 선택 시 해당 옵션 적립처에 따라 1,000원당 스카이패스 2 마일리지 적립",해외,19,,마일리지적립,1000,원,해외,,,,,,,,,2026-04-30 23:10:13,"1,000원당 스카이패스 1 마일리지 추가 적립"
451,AAP1452,상세혜택,스카이패스 마일리지 추가 적립,대상점,"옵션(택1): 해외형 | 업종: 해외 | 적립처: 해외 가맹점 및 해외 직접구매 이용건 | 통합 월 적립한도: 2,000 마일리지","옵션(택1): 해외형 | 업종: 해외 | 적립처: 해외 가맹점 및 해외 직접구매 이용건 | 통합 월 적립한도: 2,000 마일리지",해외,19,,,2000,마일리지,해외,,,,,,,,,2026-04-30 23:10:13,"1,000원당 스카이패스 1 마일리지 추가 적립"
452,AAP1452,상세혜택,스카이패스 마일리지 추가 적립,대상점,"옵션(택1): 국내형 | 업종: 백화점 | 적립처: 신세계·롯데·현대·갤러리아·동아·대구백화점,AK플라자,NC 대전유성점 (백화점 내 일부 임대매장 및 식품매장 제외) | 통합 월 적립한도: 2,000 마일리지","옵션(택1): 국내형 | 업종: 백화점 | 적립처: 신세계·롯데·현대·갤러리아·동아·대구백화점,AK플라자,NC 대전유성점 (백화점 내 일부 임대매장 및 식품매장 제외) | 통합 월 적립한도: 2,000 마일리지",백화점/아울렛/면세점,4,Offline,,2000,마일리지,"백화점,신세계,롯데,현대,갤러리아,동아,대구백화점,AK플라자,NC 대전유성점",,,,,,,,,2026-04-30 23:10:13,"1,000원당 스카이패스 1 마일리지 추가 적립"
453,AAP1452,상세혜택,스카이패스 마일리지 추가 적립,대상점,"옵션(택1): 국내형 | 업종: 주유 | 적립처: SK에너지, GS칼텍스, 현대오일뱅크, S-OIL, 알뜰주유소 및 LPG충전소 등 | 통합 월 적립한도: 2,000 마일리지","옵션(택1): 국내형 | 업종: 주유 | 적립처: SK에너지, GS칼텍스, 현대오일뱅크, S-OIL, 알뜰주유소 및 LPG충전소 등 | 통합 월 적립한도: 2,000 마일리지","백화점/아울렛/면세점, 자동차/주유","4, 6",Offline,,2000,마일리지,"현대,주유,SK에너지,GS칼텍스,현대오일뱅크,S-OIL",,,,,,,,,2026-04-30 23:10:13,"1,000원당 스카이패스 1 마일리지 추가 적립"
454,AAP1452,상세혜택,스카이패스 마일리지 추가 적립,대상점,"옵션(택1): 국내형 | 업종: 커피 | 적립처: 스타벅스, 카페베네, 커피빈, 할리스커피 등 | 통합 월 적립한도: 2,000 마일리지","옵션(택1): 국내형 | 업종: 커피 | 적립처: 스타벅스, 카페베네, 커피빈, 할리스커피 등 | 통합 월 적립한도: 2,000 마일리지",커피/카페/베이커리,14,Offline,,2000,마일리지,"커피,카페,스타벅스,커피빈,카페베네,할리스",,,,,,,,,2026-04-30 23:10:13,"1,000원당 스카이패스 1 마일리지 추가 적립"
455,AAP1452,상세혜택,스카이패스 마일리지 추가 적립,대상점,"옵션(택1): 국내형 | 업종: 편의점 | 적립처: CU, GS25, 세븐일레븐 등 | 통합 월 적립한도: 2,000 마일리지","옵션(택1): 국내형 | 업종: 편의점 | 적립처: CU, GS25, 세븐일레븐 등 | 통합 월 적립한도: 2,000 마일리지",편의점,13,Offline,,2000,마일리지,편의점,,,,,,,,,2026-04-30 23:10:13,"1,000원당 스카이패스 1 마일리지 추가 적립"
456,AAP1452,상세혜택,스카이패스 마일리지 추가 적립,대상점,"옵션(택1): 국내형 | 업종: 택시 | 적립처: 택시 | 통합 월 적립한도: 2,000 마일리지","옵션(택1): 국내형 | 업종: 택시 | 적립처: 택시 | 통합 월 적립한도: 2,000 마일리지",대중교통/택시,5,,,2000,마일리지,택시,,,,,,,,,2026-04-30 23:10:13,"1,000원당 스카이패스 1 마일리지 추가 적립"
457,AAP1452,상세혜택,스카이패스 마일리지 추가 적립,적립기준,"결제건당 삼성카드 접수금액 기준으로 마일리지가 적립되며, 결제금액을 1,000원으로 나눈 후 소수점 이하는 반올림하여 적립예 :11,400원 결제 시 22 마일리지 적립(기본 11 마일리지+추가 11 마일리지)11,","결제건당 삼성카드 접수금액 기준으로 마일리지가 적립되며, 결제금액을 1,000원으로 나눈 후 소수점 이하는 반올림하여 적립예 :11,400원 결제 시 22 마일리지 적립(기본 11 마일리지+추가 11 마일리지)11,500원 결제 시 24 마일리지 적립(기본 12 마일리지+추가 12 마일리지)300만원 결제 시 4,000 마일리지 적립(기본 3,000 마일리지+추가 1,000 마일리지)",,,,마일리지적립,1000,원,,,,,,,,,,2026-04-30 23:10:13,"1,000원당 스카이패스 1 마일리지 추가 적립"
